origin_code;year;month;day;hour;temp;dewp;humid;wind_dir;wind_speed;wind_gust;precip;pressure;visib;time_hour
EWR;2013;1;24;8;17.06;1.94;50.79;350.0;11.5078;0.0;0.0;1023.3;10.0;2013-01-24T13:00:00Z
EWR;2013;1;24;9;19.04;-0.04;42.52;350.0;13.809359999999998;0.0;0.0;1023.8;10.0;2013-01-24T14:00:00Z
EWR;2013;1;24;10;21.92;-5.08;29.61;310.0;18.41248;21.86482;0.0;1024.2;10.0;2013-01-24T15:00:00Z
EWR;2013;1;24;11;23.0;-9.04;23.34;320.0;23.0156;32.22184;0.0;1024.0;10.0;2013-01-24T16:00:00Z
EWR;2013;1;24;12;24.08;-7.96;23.52;310.0;24.16638;34.523399999999995;0.0;1023.8;10.0;2013-01-24T17:00:00Z
EWR;2013;1;24;13;24.08;-7.06;24.57;330.0;28.7695;40.2773;0.0;1024.0;10.0;2013-01-24T18:00:00Z
EWR;2013;1;24;14;24.08;-5.98;25.89;320.0;25.31716;35.67418;0.0;1024.9;10.0;2013-01-24T19:00:00Z
EWR;2013;1;24;15;24.08;-5.08;27.04;310.0;16.11092;29.920279999999998;0.0;1025.8;10.0;2013-01-24T20:00:00Z
EWR;2013;1;24;16;21.92;-4.0;31.18;320.0;21.86482;28.7695;0.0;1026.6;10.0;2013-01-24T21:00:00Z
EWR;2013;1;24;17;21.02;-2.92;34.11;300.0;17.261699999999998;26.46794;0.0;1027.6;10.0;2013-01-24T22:00:00Z
EWR;2013;1;24;18;19.94;-4.0;33.92;290.0;18.41248;32.22184;0.0;1028.5;10.0;2013-01-24T23:00:00Z
EWR;2013;1;24;19;19.04;-2.92;37.11;300.0;20.71404;27.61872;0.0;1029.0;10.0;2013-01-25T00:00:00Z
EWR;2013;1;24;20;17.96;-2.02;40.57;290.0;20.71404;35.67418;0.0;1028.6;10.0;2013-01-25T01:00:00Z
EWR;2013;1;24;21;17.96;-0.94;42.69;300.0;12.65858;27.61872;0.0;1029.0;10.0;2013-01-25T02:00:00Z
EWR;2013;1;24;22;17.06;-2.02;42.17;290.0;17.261699999999998;35.67418;0.0;1029.5;10.0;2013-01-25T03:00:00Z
EWR;2013;1;24;23;15.98;-2.92;42.34;290.0;13.809359999999998;20.71404;0.0;1029.7;10.0;2013-01-25T04:00:00Z
EWR;2013;1;25;0;15.08;-2.92;44.04;290.0;16.11092;23.0156;0.0;1029.7;10.0;2013-01-25T05:00:00Z
EWR;2013;1;25;1;14.0;-2.92;46.17;300.0;12.65858;20.71404;0.0;1030.3;10.0;2013-01-25T06:00:00Z
EWR;2013;1;25;2;14.0;-2.02;48.18;290.0;16.11092;0.0;0.0;1030.3;10.0;2013-01-25T07:00:00Z
EWR;2013;1;25;3;12.92;-0.94;53.17;290.0;12.65858;23.0156;0.0;1030.4;10.0;2013-01-25T08:00:00Z
EWR;2013;1;25;4;12.92;-0.94;53.17;260.0;5.7539;0.0;0.0;1030.3;10.0;2013-01-25T09:00:00Z
EWR;2013;1;25;5;12.92;-0.04;55.47;280.0;13.809359999999998;0.0;0.0;1030.0;10.0;2013-01-25T10:00:00Z
EWR;2013;1;25;6;12.92;1.04;58.34;280.0;6.904679999999999;0.0;0.0;1030.0;10.0;2013-01-25T11:00:00Z
EWR;2013;1;25;7;14.0;1.94;58.02;;4.60312;0.0;0.0;1029.5;10.0;2013-01-25T12:00:00Z
EWR;2013;1;25;8;15.98;3.02;55.95;300.0;6.904679999999999;0.0;0.0;1029.9;10.0;2013-01-25T13:00:00Z
EWR;2013;1;25;9;17.96;3.02;51.36;280.0;6.904679999999999;0.0;0.0;1030.3;10.0;2013-01-25T14:00:00Z
EWR;2013;1;25;10;19.94;1.94;44.88;280.0;5.7539;0.0;0.0;1029.3;10.0;2013-01-25T15:00:00Z
EWR;2013;1;25;11;21.02;1.94;42.87;10.0;4.60312;0.0;0.0;1027.0;10.0;2013-01-25T16:00:00Z
EWR;2013;1;25;12;21.92;1.94;41.26;260.0;4.60312;0.0;0.0;1026.1;10.0;2013-01-25T17:00:00Z
EWR;2013;1;25;13;23.0;1.04;37.81;240.0;4.60312;0.0;0.0;1024.5;10.0;2013-01-25T18:00:00Z
EWR;2013;1;25;14;24.08;3.02;39.62;220.0;6.904679999999999;0.0;0.0;1023.7;10.0;2013-01-25T19:00:00Z
EWR;2013;1;25;15;24.08;3.02;39.62;220.0;8.05546;0.0;0.0;1023.2;10.0;2013-01-25T20:00:00Z
EWR;2013;1;25;16;23.0;8.06;54.61;210.0;8.05546;0.0;0.0;;1.5;2013-01-25T21:00:00Z
EWR;2013;1;25;17;21.2;15.98;85.63;240.0;11.5078;0.0;0.01;;1.5;2013-01-25T22:00:00Z
EWR;2013;1;25;18;19.4;15.98;87.64;210.0;5.7539;0.0;0.01;;1.5;2013-01-25T23:00:00Z
EWR;2013;1;25;19;19.4;15.8;85.63;250.0;9.20624;0.0;0.02;;2.0;2013-01-26T00:00:00Z
EWR;2013;1;25;20;19.94;15.8;85.63;250.0;8.05546;0.0;0.0;;7.0;2013-01-26T01:00:00Z
EWR;2013;1;25;21;17.96;14.0;85.51;260.0;6.904679999999999;0.0;0.0;;9.0;2013-01-26T02:00:00Z
EWR;2013;1;25;22;17.96;12.92;80.29;280.0;6.904679999999999;0.0;0.0;1018.6;9.0;2013-01-26T03:00:00Z
EWR;2013;1;25;23;17.06;12.92;83.47;250.0;4.60312;0.0;0.0;1018.4;10.0;2013-01-26T04:00:00Z
EWR;2013;1;26;0;15.98;12.92;87.47;280.0;6.904679999999999;0.0;0.0;1018.4;10.0;2013-01-26T05:00:00Z
EWR;2013;1;26;1;15.08;12.02;87.42;290.0;8.05546;0.0;0.0;1018.5;10.0;2013-01-26T06:00:00Z
EWR;2013;1;26;2;14.0;10.94;87.36;280.0;3.4523399999999995;0.0;0.0;1018.0;10.0;2013-01-26T07:00:00Z
EWR;2013;1;26;3;14.0;10.04;83.92;290.0;5.7539;0.0;0.0;1017.8;10.0;2013-01-26T08:00:00Z
EWR;2013;1;26;4;15.98;8.96;73.34;300.0;9.20624;0.0;0.0;1018.1;10.0;2013-01-26T09:00:00Z
EWR;2013;1;26;5;15.08;8.96;76.27;300.0;9.20624;0.0;0.0;1018.9;10.0;2013-01-26T10:00:00Z
EWR;2013;1;26;6;15.98;8.06;70.43;300.0;4.60312;0.0;0.0;1019.5;10.0;2013-01-26T11:00:00Z
EWR;2013;1;26;7;17.06;8.06;67.21;300.0;6.904679999999999;0.0;0.0;1020.6;10.0;2013-01-26T12:00:00Z
EWR;2013;1;26;8;19.04;8.06;61.72;310.0;10.35702;0.0;0.0;1021.0;10.0;2013-01-26T13:00:00Z
EWR;2013;1;26;9;19.94;8.96;61.85;310.0;10.35702;0.0;0.0;1021.5;10.0;2013-01-26T14:00:00Z
EWR;2013;1;26;10;23.0;10.04;57.03;290.0;11.5078;0.0;0.0;1021.7;10.0;2013-01-26T15:00:00Z
EWR;2013;1;26;11;23.0;10.04;57.03;290.0;11.5078;18.41248;0.0;1021.7;10.0;2013-01-26T16:00:00Z
EWR;2013;1;26;12;24.08;8.96;51.93;320.0;9.20624;0.0;0.0;1020.6;10.0;2013-01-26T17:00:00Z
EWR;2013;1;26;13;26.96;10.04;48.36;290.0;13.809359999999998;24.16638;0.0;1020.8;10.0;2013-01-26T18:00:00Z
EWR;2013;1;26;14;28.04;10.04;46.26;300.0;11.5078;0.0;0.0;1021.0;10.0;2013-01-26T19:00:00Z
EWR;2013;1;26;15;28.04;6.98;40.31;300.0;16.11092;24.16638;0.0;1021.5;10.0;2013-01-26T20:00:00Z
EWR;2013;1;26;16;26.96;6.08;40.45;300.0;14.960139999999999;21.86482;0.0;1022.2;10.0;2013-01-26T21:00:00Z
EWR;2013;1;26;17;24.98;5.0;41.8;320.0;19.56326;28.7695;0.0;1023.7;10.0;2013-01-26T22:00:00Z
EWR;2013;1;26;18;24.08;5.0;43.4;320.0;14.960139999999999;27.61872;0.0;1025.0;10.0;2013-01-26T23:00:00Z
EWR;2013;1;26;19;23.0;6.08;47.7;310.0;13.809359999999998;0.0;0.0;1025.5;10.0;2013-01-27T00:00:00Z
EWR;2013;1;26;20;23.0;6.08;47.7;320.0;17.261699999999998;24.16638;0.0;1026.5;10.0;2013-01-27T01:00:00Z
EWR;2013;1;26;21;21.92;6.98;52.01;320.0;13.809359999999998;0.0;0.0;1027.5;10.0;2013-01-27T02:00:00Z
EWR;2013;1;26;22;21.02;6.98;54.03;320.0;12.65858;0.0;0.0;1028.5;10.0;2013-01-27T03:00:00Z
EWR;2013;1;26;23;19.94;6.98;56.56;300.0;10.35702;0.0;0.0;1028.8;10.0;2013-01-27T04:00:00Z
EWR;2013;1;27;0;19.04;8.06;61.72;290.0;8.05546;0.0;0.0;1029.1;10.0;2013-01-27T05:00:00Z
EWR;2013;1;27;1;19.04;8.06;61.72;290.0;9.20624;0.0;0.0;1030.0;10.0;2013-01-27T06:00:00Z
EWR;2013;1;27;2;19.04;8.96;64.28;290.0;8.05546;0.0;0.33;1030.3;10.0;2013-01-27T07:00:00Z
EWR;2013;1;27;3;19.04;8.96;64.28;280.0;6.904679999999999;0.0;0.03;1030.3;10.0;2013-01-27T08:00:00Z
EWR;2013;1;27;4;19.04;8.96;64.28;260.0;8.05546;0.0;0.05;1030.4;10.0;2013-01-27T09:00:00Z
EWR;2013;1;27;5;19.04;8.06;61.72;270.0;6.904679999999999;0.0;0.26;1031.1;10.0;2013-01-27T10:00:00Z
EWR;2013;1;27;6;17.06;8.06;67.21;240.0;4.60312;0.0;0.17;1031.6;10.0;2013-01-27T11:00:00Z
EWR;2013;1;27;7;19.04;8.96;64.28;260.0;8.05546;0.0;0.32;1032.4;10.0;2013-01-27T12:00:00Z
EWR;2013;1;27;8;21.92;10.04;59.69;270.0;8.05546;0.0;0.0;1032.6;10.0;2013-01-27T13:00:00Z
EWR;2013;1;27;9;26.96;12.92;54.95;310.0;11.5078;0.0;0.0;1033.2;10.0;2013-01-27T14:00:00Z
EWR;2013;1;27;10;30.02;10.04;42.66;310.0;12.65858;0.0;0.0;1033.7;10.0;2013-01-27T15:00:00Z
EWR;2013;1;27;11;32.0;8.96;37.52;340.0;14.960139999999999;20.71404;0.0;1032.6;10.0;2013-01-27T16:00:00Z
EWR;2013;1;27;12;33.98;10.94;37.86;300.0;14.960139999999999;0.0;0.0;1032.1;10.0;2013-01-27T17:00:00Z
EWR;2013;1;27;13;35.06;8.96;33.19;300.0;12.65858;0.0;0.0;1031.5;10.0;2013-01-27T18:00:00Z
EWR;2013;1;27;14;35.96;8.06;30.76;320.0;11.5078;0.0;0.0;1031.4;10.0;2013-01-27T19:00:00Z
EWR;2013;1;27;15;35.96;8.06;30.76;280.0;8.05546;0.0;0.0;1031.6;10.0;2013-01-27T20:00:00Z
EWR;2013;1;27;16;33.98;8.06;33.28;310.0;10.35702;17.261699999999998;0.0;1032.3;10.0;2013-01-27T21:00:00Z
EWR;2013;1;27;17;33.08;8.06;34.5;320.0;6.904679999999999;0.0;0.0;1032.5;10.0;2013-01-27T22:00:00Z
EWR;2013;1;27;18;32.0;8.06;36.03;;3.4523399999999995;0.0;0.0;1033.0;10.0;2013-01-27T23:00:00Z
EWR;2013;1;27;19;32.0;8.06;36.03;0.0;0.0;0.0;0.0;1032.7;10.0;2013-01-28T00:00:00Z
EWR;2013;1;27;20;30.92;8.96;39.19;;4.60312;0.0;0.0;1032.9;10.0;2013-01-28T01:00:00Z
EWR;2013;1;27;21;30.02;8.96;40.65;0.0;0.0;0.0;0.0;1032.7;10.0;2013-01-28T02:00:00Z
EWR;2013;1;27;22;30.02;10.04;42.66;;3.4523399999999995;0.0;0.0;1032.4;10.0;2013-01-28T03:00:00Z
EWR;2013;1;27;23;28.04;10.04;46.26;0.0;0.0;0.0;0.0;1032.4;10.0;2013-01-28T04:00:00Z
EWR;2013;1;28;0;26.96;12.02;52.81;0.0;0.0;0.0;0.0;1032.7;10.0;2013-01-28T05:00:00Z
EWR;2013;1;28;1;26.06;12.92;57.04;0.0;0.0;0.0;0.0;1032.2;10.0;2013-01-28T06:00:00Z
EWR;2013;1;28;2;26.06;12.92;57.04;0.0;0.0;0.0;0.0;1031.4;10.0;2013-01-28T07:00:00Z
EWR;2013;1;28;3;26.96;15.98;62.83;0.0;0.0;0.0;0.0;1030.9;10.0;2013-01-28T08:00:00Z
EWR;2013;1;28;4;28.04;15.08;57.79;240.0;3.4523399999999995;0.0;0.0;1030.5;10.0;2013-01-28T09:00:00Z
EWR;2013;1;28;5;28.04;15.98;60.1;0.0;0.0;0.0;0.0;1029.8;10.0;2013-01-28T10:00:00Z
EWR;2013;1;28;6;30.02;17.06;58.08;0.0;0.0;0.0;0.0;1029.7;10.0;2013-01-28T11:00:00Z
EWR;2013;1;28;7;30.02;19.04;63.24;160.0;4.60312;0.0;0.0;1029.6;7.0;2013-01-28T12:00:00Z
EWR;2013;1;28;8;30.92;19.94;63.36;190.0;4.60312;0.0;0.0;1029.5;6.0;2013-01-28T13:00:00Z
EWR;2013;1;28;9;30.2;26.06;85.0;230.0;6.904679999999999;0.0;0.0;;2.0;2013-01-28T14:00:00Z
EWR;2013;1;28;10;30.92;28.4;92.92;180.0;8.05546;0.0;0.0;;2.5;2013-01-28T15:00:00Z
EWR;2013;1;28;11;33.8;28.94;86.39;200.0;10.35702;0.0;0.0;;2.5;2013-01-28T16:00:00Z
EWR;2013;1;28;12;33.8;30.2;88.37;170.0;9.20624;0.0;0.0;;2.5;2013-01-28T17:00:00Z
EWR;2013;1;28;13;33.8;30.92;91.66;170.0;8.05546;0.0;0.0;;2.5;2013-01-28T18:00:00Z
EWR;2013;1;28;14;33.8;32.0;95.75;170.0;6.904679999999999;0.0;0.0;;2.0;2013-01-28T19:00:00Z
EWR;2013;1;28;15;33.98;32.0;92.36;;4.60312;0.0;0.0;1019.6;2.0;2013-01-28T20:00:00Z
EWR;2013;1;28;16;33.98;32.0;92.36;220.0;11.5078;19.56326;0.0;1018.7;2.0;2013-01-28T21:00:00Z
EWR;2013;1;28;17;33.98;33.08;96.46;230.0;11.5078;0.0;0.0;;5.0;2013-01-28T22:00:00Z
EWR;2013;1;28;18;33.98;33.08;96.46;230.0;8.05546;0.0;0.0;1018.3;5.0;2013-01-28T23:00:00Z
EWR;2013;1;28;19;33.98;33.08;96.46;230.0;6.904679999999999;0.0;0.0;1017.8;5.0;2013-01-29T00:00:00Z
EWR;2013;1;28;20;33.98;33.08;96.46;240.0;9.20624;0.0;0.0;1017.2;5.0;2013-01-29T01:00:00Z
EWR;2013;1;28;21;35.06;33.08;92.4;240.0;9.20624;0.0;0.0;1016.5;5.0;2013-01-29T02:00:00Z
EWR;2013;1;28;22;35.6;33.8;93.08;240.0;11.5078;0.0;0.0;;5.0;2013-01-29T03:00:00Z
EWR;2013;1;28;23;35.6;33.8;93.08;230.0;8.05546;0.0;0.0;;5.0;2013-01-29T04:00:00Z
EWR;2013;1;29;0;35.06;33.98;95.79;210.0;5.7539;0.0;0.0;1016.2;5.0;2013-01-29T05:00:00Z
EWR;2013;1;29;1;35.96;33.98;92.43;240.0;6.904679999999999;0.0;0.0;1016.3;5.0;2013-01-29T06:00:00Z
EWR;2013;1;29;2;37.04;35.06;92.46;240.0;3.4523399999999995;0.0;0.0;1016.2;7.0;2013-01-29T07:00:00Z
EWR;2013;1;29;3;37.04;35.96;95.82;220.0;6.904679999999999;0.0;0.0;1016.1;7.0;2013-01-29T08:00:00Z
EWR;2013;1;29;4;37.94;37.04;96.52;0.0;0.0;0.0;0.0;1017.1;7.0;2013-01-29T09:00:00Z
EWR;2013;1;29;5;37.94;35.96;92.49;0.0;0.0;0.0;0.0;1018.4;7.0;2013-01-29T10:00:00Z
EWR;2013;1;29;6;37.94;35.96;92.49;0.0;0.0;0.0;0.0;1018.8;6.0;2013-01-29T11:00:00Z
EWR;2013;1;29;7;42.08;39.02;88.81;0.0;0.0;0.0;0.0;1019.4;6.0;2013-01-29T12:00:00Z
EWR;2013;1;29;8;42.98;39.92;88.85;200.0;3.4523399999999995;0.0;0.0;1019.6;6.0;2013-01-29T13:00:00Z
EWR;2013;1;29;9;48.02;42.08;79.79;0.0;0.0;0.0;0.0;1020.1;7.0;2013-01-29T14:00:00Z
EWR;2013;1;29;10;51.98;39.92;63.33;10.0;5.7539;0.0;0.0;1020.1;9.0;2013-01-29T15:00:00Z
EWR;2013;1;29;11;51.98;39.92;63.33;90.0;5.7539;0.0;0.0;1019.1;10.0;2013-01-29T16:00:00Z
EWR;2013;1;29;12;51.08;39.02;63.22;110.0;8.05546;0.0;0.0;1019.2;10.0;2013-01-29T17:00:00Z
EWR;2013;1;29;13;44.96;39.02;79.54;120.0;11.5078;0.0;0.0;1018.9;6.0;2013-01-29T18:00:00Z
EWR;2013;1;29;14;44.96;39.02;79.54;;6.904679999999999;0.0;0.0;1019.4;6.0;2013-01-29T19:00:00Z
EWR;2013;1;29;15;46.4;39.2;75.84;120.0;5.7539;0.0;0.0;;5.0;2013-01-29T20:00:00Z
EWR;2013;1;29;16;44.6;39.2;82.31;140.0;5.7539;0.0;0.0;;4.0;2013-01-29T21:00:00Z
EWR;2013;1;29;17;44.6;39.92;85.25;90.0;6.904679999999999;0.0;0.0;;4.0;2013-01-29T22:00:00Z
EWR;2013;1;29;18;42.98;39.92;88.85;;4.60312;0.0;0.04;1020.2;4.0;2013-01-29T23:00:00Z
EWR;2013;1;29;19;42.98;41.0;93.3;130.0;5.7539;0.0;0.02;;4.0;2013-01-30T00:00:00Z
EWR;2013;1;29;20;42.98;41.0;93.3;0.0;0.0;0.0;0.0;;4.0;2013-01-30T01:00:00Z
EWR;2013;1;29;21;44.6;41.0;92.65;0.0;0.0;0.0;0.0;;4.0;2013-01-30T02:00:00Z
EWR;2013;1;29;22;42.98;41.0;92.65;0.0;0.0;0.0;0.0;1019.0;3.0;2013-01-30T03:00:00Z
EWR;2013;1;29;23;44.06;42.08;92.69;60.0;4.60312;0.0;0.0;1018.8;3.0;2013-01-30T04:00:00Z
EWR;2013;1;30;0;42.8;41.0;95.9;30.0;6.904679999999999;0.0;0.0;;2.5;2013-01-30T05:00:00Z
EWR;2013;1;30;1;41.0;39.92;95.9;30.0;6.904679999999999;0.0;0.0;1016.5;2.5;2013-01-30T06:00:00Z
EWR;2013;1;30;2;41.0;39.92;95.9;20.0;4.60312;0.0;0.0;1015.8;2.5;2013-01-30T07:00:00Z
EWR;2013;1;30;3;41.0;39.92;100.0;20.0;6.904679999999999;0.0;0.0;;0.5;2013-01-30T08:00:00Z
EWR;2013;1;30;4;39.92;39.92;100.0;20.0;6.904679999999999;0.0;0.0;;0.25;2013-01-30T09:00:00Z
EWR;2013;1;30;5;39.92;39.92;100.0;20.0;4.60312;0.0;0.0;1013.4;0.25;2013-01-30T10:00:00Z
EWR;2013;1;30;6;39.92;39.92;100.0;350.0;3.4523399999999995;0.0;0.0;1012.4;0.25;2013-01-30T11:00:00Z
EWR;2013;1;30;7;42.08;42.08;100.0;0.0;0.0;0.0;0.0;;0.12;2013-01-30T12:00:00Z
EWR;2013;1;30;8;44.6;44.6;100.0;50.0;4.60312;0.0;0.0;;0.25;2013-01-30T13:00:00Z
EWR;2013;1;30;9;44.96;44.96;100.0;50.0;6.904679999999999;0.0;0.0;;0.25;2013-01-30T14:00:00Z
EWR;2013;1;30;10;50.0;46.94;100.0;80.0;5.7539;0.0;0.0;;1.0;2013-01-30T15:00:00Z
EWR;2013;1;30;11;51.98;48.02;87.37;90.0;5.7539;0.0;0.0;;3.0;2013-01-30T16:00:00Z
EWR;2013;1;30;12;55.04;50.0;83.08;70.0;3.4523399999999995;0.0;0.0;1005.7;3.0;2013-01-30T17:00:00Z
EWR;2013;1;30;13;64.04;57.02;77.92;180.0;10.35702;0.0;0.0;1003.9;10.0;2013-01-30T18:00:00Z
EWR;2013;1;30;14;64.4;57.2;80.55;180.0;12.65858;18.41248;0.01;;10.0;2013-01-30T19:00:00Z
EWR;2013;1;30;15;55.94;51.08;83.69;100.0;8.05546;0.0;0.0;1002.8;10.0;2013-01-30T20:00:00Z
EWR;2013;1;30;16;59.0;53.06;80.64;130.0;9.20624;0.0;0.0;1002.1;10.0;2013-01-30T21:00:00Z
EWR;2013;1;30;17;59.0;53.06;82.12;150.0;8.05546;0.0;0.0;;10.0;2013-01-30T22:00:00Z
EWR;2013;1;30;18;60.8;53.96;93.05;160.0;6.904679999999999;0.0;0.02;;10.0;2013-01-30T23:00:00Z
EWR;2013;1;30;19;51.98;50.0;92.93;50.0;3.4523399999999995;0.0;0.0;1001.1;9.0;2013-01-31T00:00:00Z
EWR;2013;1;30;20;51.98;51.08;96.73;0.0;0.0;0.0;0.0;999.5;10.0;2013-01-31T01:00:00Z
EWR;2013;1;30;21;59.0;55.04;86.69;160.0;6.904679999999999;0.0;0.0;997.5;10.0;2013-01-31T02:00:00Z
EWR;2013;1;30;22;62.06;57.02;83.54;180.0;14.960139999999999;0.0;0.0;995.9;10.0;2013-01-31T03:00:00Z
EWR;2013;1;30;23;62.06;57.02;83.54;180.0;21.86482;33.37262;0.01;994.1;10.0;2013-01-31T04:00:00Z
EWR;2013;1;31;0;62.6;59.0;89.7;190.0;25.31716;36.82496;0.09;;6.0;2013-01-31T05:00:00Z
EWR;2013;1;31;1;62.06;59.0;93.79;190.0;23.0156;39.12652;0.07;;6.0;2013-01-31T06:00:00Z
EWR;2013;1;31;2;62.06;57.92;86.29;180.0;31.07106;47.181979999999996;0.05;986.4;6.0;2013-01-31T07:00:00Z
EWR;2013;1;31;3;62.06;59.0;89.7;180.0;27.61872;44.88042;0.19;983.9;3.0;2013-01-31T08:00:00Z
EWR;2013;1;31;4;60.8;59.0;93.79;230.0;40.2773;58.689780000000006;0.3;;6.0;2013-01-31T09:00:00Z
EWR;2013;1;31;5;59.0;55.4;87.83;220.0;18.41248;27.61872;0.06;;10.0;2013-01-31T10:00:00Z
EWR;2013;1;31;6;57.2;53.6;87.74;270.0;42.57886;55.23743999999999;0.03;;10.0;2013-01-31T11:00:00Z
EWR;2013;1;31;7;48.2;35.6;61.52;260.0;31.07106;37.97574;0.01;;10.0;2013-01-31T12:00:00Z
EWR;2013;1;31;8;46.04;30.02;53.33;270.0;39.12652;48.33275999999999;0.0;992.3;10.0;2013-01-31T13:00:00Z
EWR;2013;1;31;9;44.06;24.98;46.73;270.0;32.22184;51.78509999999999;0.0;994.2;10.0;2013-01-31T14:00:00Z
EWR;2013;1;31;10;44.96;21.02;38.23;260.0;33.37262;41.42808;0.0;995.4;10.0;2013-01-31T15:00:00Z
EWR;2013;1;31;11;46.04;19.04;33.73;280.0;33.37262;43.72964;0.0;996.3;10.0;2013-01-31T16:00:00Z
EWR;2013;1;31;12;46.04;19.04;33.73;260.0;31.07106;42.57886;0.0;996.6;10.0;2013-01-31T17:00:00Z
EWR;2013;1;31;13;44.96;19.04;35.14;250.0;23.0156;42.57886;0.0;997.9;10.0;2013-01-31T18:00:00Z
EWR;2013;1;31;14;44.06;17.96;34.72;260.0;27.61872;42.57886;0.0;999.1;10.0;2013-01-31T19:00:00Z
EWR;2013;1;31;15;42.08;15.08;33.06;270.0;26.46794;44.88042;0.0;1000.4;10.0;2013-01-31T20:00:00Z
EWR;2013;1;31;16;39.02;17.06;40.57;270.0;31.07106;40.2773;0.0;1002.2;10.0;2013-01-31T21:00:00Z
EWR;2013;1;31;17;35.96;12.92;38.2;260.0;28.7695;43.72964;0.0;1004.5;10.0;2013-01-31T22:00:00Z
EWR;2013;1;31;18;35.06;12.92;39.58;250.0;24.16638;29.920279999999998;0.0;1006.0;10.0;2013-01-31T23:00:00Z
EWR;2013;1;31;19;33.08;15.08;47.1;270.0;20.71404;31.07106;0.0;1006.6;10.0;2013-02-01T00:00:00Z
EWR;2013;1;31;20;32.0;19.04;58.37;250.0;17.261699999999998;26.46794;0.0;1007.3;10.0;2013-02-01T01:00:00Z
EWR;2013;1;31;21;32.0;10.04;39.38;260.0;28.7695;36.82496;0.0;1008.0;10.0;2013-02-01T02:00:00Z
EWR;2013;1;31;22;30.92;6.98;35.84;260.0;27.61872;35.67418;0.0;1008.5;10.0;2013-02-01T03:00:00Z
EWR;2013;1;31;23;30.02;8.06;39.03;260.0;14.960139999999999;0.0;0.0;1008.9;10.0;2013-02-01T04:00:00Z
JFK;2013;1;1;1;39.02;26.06;59.37;260.0;12.65858;0.0;0.0;1012.6;10.0;2013-01-01T06:00:00Z
JFK;2013;1;1;2;39.02;26.06;59.37;270.0;11.5078;0.0;0.0;1012.4;10.0;2013-01-01T07:00:00Z
JFK;2013;1;1;3;39.92;26.96;59.5;260.0;14.960139999999999;0.0;0.0;1012.7;10.0;2013-01-01T08:00:00Z
JFK;2013;1;1;4;39.92;28.04;62.21;250.0;17.261699999999998;0.0;0.0;1012.6;10.0;2013-01-01T09:00:00Z
JFK;2013;1;1;5;39.02;26.96;61.63;260.0;14.960139999999999;0.0;0.0;1012.1;10.0;2013-01-01T10:00:00Z
JFK;2013;1;1;6;37.94;26.96;64.29;260.0;13.809359999999998;0.0;0.0;1012.6;10.0;2013-01-01T11:00:00Z
JFK;2013;1;1;7;39.02;28.04;64.43;260.0;13.809359999999998;0.0;0.0;1012.5;10.0;2013-01-01T12:00:00Z
JFK;2013;1;1;8;39.92;26.96;59.5;260.0;17.261699999999998;0.0;0.0;1012.6;10.0;2013-01-01T13:00:00Z
JFK;2013;1;1;9;39.92;26.96;59.5;260.0;16.11092;0.0;0.0;1013.0;10.0;2013-01-01T14:00:00Z
JFK;2013;1;1;10;41.0;28.04;59.65;260.0;16.11092;0.0;0.0;1012.8;10.0;2013-01-01T15:00:00Z
JFK;2013;1;1;11;41.0;26.96;57.06;270.0;14.960139999999999;0.0;0.0;1011.7;10.0;2013-01-01T16:00:00Z
JFK;2013;1;1;13;37.94;26.6;64.7;340.0;14.960139999999999;0.0;0.0;;10.0;2013-01-01T18:00:00Z
JFK;2013;1;1;14;39.02;24.08;54.68;310.0;11.5078;0.0;0.0;1011.2;10.0;2013-01-01T19:00:00Z
JFK;2013;1;1;15;39.02;23.0;52.26;290.0;12.65858;0.0;0.0;1011.7;10.0;2013-01-01T20:00:00Z
JFK;2013;1;1;16;37.94;17.96;44.0;320.0;17.261699999999998;24.16638;0.0;1012.1;10.0;2013-01-01T21:00:00Z
JFK;2013;1;1;17;37.04;17.06;43.85;330.0;16.11092;25.31716;0.0;1013.2;10.0;2013-01-01T22:00:00Z
JFK;2013;1;1;18;35.06;14.0;41.51;310.0;14.960139999999999;0.0;0.0;1014.2;10.0;2013-01-01T23:00:00Z
JFK;2013;1;1;19;33.08;14.0;44.92;350.0;13.809359999999998;24.16638;0.0;1014.3;10.0;2013-01-02T00:00:00Z
JFK;2013;1;1;20;32.0;14.0;46.92;330.0;16.11092;0.0;0.0;1015.1;10.0;2013-01-02T01:00:00Z
JFK;2013;1;1;21;30.02;10.94;44.41;330.0;21.86482;29.920279999999998;0.0;1015.3;10.0;2013-01-02T02:00:00Z
JFK;2013;1;1;22;28.94;10.94;46.41;320.0;16.11092;0.0;0.0;1016.4;10.0;2013-01-02T03:00:00Z
JFK;2013;1;1;23;26.96;8.06;44.25;320.0;20.71404;35.67418;0.0;1016.5;10.0;2013-01-02T04:00:00Z
JFK;2013;1;2;0;26.06;8.06;45.93;320.0;18.41248;29.920279999999998;0.0;1016.1;10.0;2013-01-02T05:00:00Z
JFK;2013;1;2;1;26.06;8.06;45.93;330.0;19.56326;27.61872;0.0;1016.4;10.0;2013-01-02T06:00:00Z
JFK;2013;1;2;2;24.98;8.06;48.03;310.0;18.41248;0.0;0.0;1016.8;10.0;2013-01-02T07:00:00Z
